"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleCode","toxicodendronPossible","processedBy","remarks","dataQF"
"82931eef-f773-463b-8a80-0797783f1ba7","DSNY_007.basePlot.cfc","D03","DSNY","DSNY_007","distributed","k7LBIL3J5m4dPT2rnUYWCY+OWZgpWq1/tQQTkpTOx7s=","A00000036300","2018-09-26T13:12Z","2018-09-28T16:12Z","2018-10-23T16:08Z","OK","k7LBIL3J5m4dPT2rnUYWCY+OWZgpWq1/n/a7kj1J2QQ=","A00000036601","k7LBIL3J5m4dPT2rnUYWCY+OWZgpWq1/jce46qG4fDY=","A00000036602","k7LBIL3J5m4dPT2rnUYWCY+OWZgpWq1/3Gx7KCWNfgA=","A00000036656",NA,"jmiller@battelleecology.org","",NA
"e64eeec7-6b27-4b10-b1d6-deaf08a18441","DSNY_002.basePlot.cfc","D03","DSNY","DSNY_002","distributed","k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNY3X1LSs1ruE=","A00000036282","2018-09-26T14:01Z","2018-09-28T16:12Z","2018-10-18T14:16Z","OK","k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNumucte29jwA=","A00000036561","k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNZpeY+Gt0Mrg=","A00000036562","k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNDfRXHd7UryQ=","A00000036643",NA,"kkelley@battelleecology.org","",NA
"790a99ca-a8c7-49ef-98e9-543d25cb722c","DSNY_002.basePlot.cfc","D03","DSNY","DSNY_002","distributed","k7LBIL3J5m7+R7zT1LjH6sVze88sGItjLBN3GIguWMw=","A00000036285","2018-09-26T14:25Z","2018-09-28T16:12Z","2018-10-09T17:55Z","OK","k7LBIL3J5m7+R7zT1LjH6sVze88sGItjdTgTbh4nobY=","A00000036559","k7LBIL3J5m7+R7zT1LjH6sVze88sGItjMelT6fXkjz59VUoO0W5QiA==","A00000036560","k7LBIL3J5m7+R7zT1LjH6sVze88sGItjjukfkXxYbMQ=","A00000036631",NA,"","",NA
"691202f9-3aad-4094-b276-f437ebea5a51","DSNY_002.basePlot.cfc","D03","DSNY","DSNY_002","distributed","k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsxbZEjPzyt1I=","A00000036283","2018-09-26T15:03Z","2018-09-28T16:12Z","2018-10-18T14:47Z","OK","k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsdL5WrN9g3O4=","A00000036557","k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsrs0GurRORelBMKBlm2y2yw==","A00000036558","k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjs2YeGBjoB1p8=","A00000036644",NA,"kkelley@battelleecology.org","",NA
"0b89b97d-14ea-4e40-812c-d65be64c1614","DSNY_002.basePlot.cfc","D03","DSNY","DSNY_002","distributed","k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8s6Pd+rAg1t8=","A00000036286","2018-09-26T15:27Z","2018-09-28T16:12Z","2018-10-23T17:00Z","OK","k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8H5P5m1TKeUI=","A00000036563","k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8jrS2j3SkNS8=","A00000036564","k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8Mo3MsSb/504=","A00000036645",NA,"jmiller@battelleecology.org","",NA
"1b0e16eb-3495-4f9d-8282-fb48dc3ad147","DSNY_001.basePlot.cfc","D03","DSNY","DSNY_001","distributed","k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4PRTWfWYYZ6I=","A00000036279","2018-09-27T13:09Z","2018-09-28T16:12Z","2018-10-10T16:15Z","OK","k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4MtELlZMmz1o=","A00000036554","k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4jRNYMuUs1F8w+kY83RxF/Q==","A00000036555","k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4JZzRWsRk1O8=","A00000036642",NA,"kkelley@battelleecology.org","",NA
"f919557c-c3be-4e12-bae5-c004d36c863f","DSNY_001.basePlot.cfc","D03","DSNY","DSNY_001","distributed","k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhpdBpQqadwfw=","A00000036280","2018-09-27T13:17Z","2018-09-28T16:12Z","2018-10-18T17:57Z","OK","k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhAX4Il2YkdbM=","A00000036553","k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyh4gzu4WZqYuezoc9Y4VvPSg==","A00000036556","k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhBu1yw4t3Baw=","A00000036641",NA,"kkelley@battelleecology.org","",NA
"371704dd-e52e-479f-9028-122b09be1c02","DSNY_001.basePlot.cfc","D03","DSNY","DSNY_001","distributed","k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CVbVsFKRO3KME=","A00000036281","2018-09-27T13:30Z","2018-09-28T16:12Z","2018-10-18T16:45Z","OK","k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CV2cFNEkZt2EQ=","A00000036551","k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CVyVc9aoDkGAA=","A00000036552","k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CV+sw4r+fRm1g=","A00000036640",NA,"kkelley@battelleecology.org","",NA
"ad7a6f54-4668-4ce0-9693-61ffd1187379","DSNY_041.basePlot.cfc","D03","DSNY","DSNY_041","tower","k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sGAfN06CfXT4=","A00000036323","2018-10-02T12:48Z","2018-10-03T18:20Z","2018-10-18T18:47Z","OK","k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sxF4CIdh2Aek=","A00000036549","k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sgdPRZnXy0VQ=","A00000036550","k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sfWbw8R6kEto=","A00000036665",NA,"kkelley@battelleecology.org",NA,NA
"cc20908b-ac31-496d-859f-440970d856fa","DSNY_044.basePlot.cfc","D03","DSNY","DSNY_044","tower","k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G8GzF+wYH/eD0=","A00000036317","2018-10-02T13:07Z","2018-10-03T16:16Z","2018-10-18T17:13Z","OK","k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G8gsOaU9KfzAw=","A00000036621","k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G82NEI5hnSvog=","A00000036622","k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G86dIJ/uNioYk=","A00000036667",NA,"kkelley@battelleecology.org",NA,NA
"14a178a5-2982-4e62-982b-411e4388717a","DSNY_043.basePlot.cfc","D03","DSNY","DSNY_043","tower","k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VLxu4LJn9i7Q=","A00000036318","2018-10-02T14:42Z","2018-10-03T18:20Z","2018-10-19T14:00Z","OK","k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VgRgW3Xvp+B0=","A00000036619","k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VWjqzY1BQxyo=","A00000036620","k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5V54V0/VyMYSA=","A00000036666",NA,"Avazquez@battelleecology.org",NA,NA
"28749568-cfed-48ee-9762-56f8a1d307f0","GUAN_002.basePlot.cfc","D04","GUAN","GUAN_002","distributed","xIqeKa1cF5wqK55/3DYW1xzc8KY/0EterNpfuUFm/DY=","A00000005671","2018-04-24T12:12Z","2018-04-24T18:50Z","2018-04-27T19:20Z","OK","xIqeKa1cF5wqK55/3DYW1xzc8KY/0EtenRKEg4C2An4=","A00000005787","xIqeKa1cF5wqK55/3DYW1xzc8KY/0Eteh6W6SAHNOcgSZ6E4NFXjkg==","A00000005788","xIqeKa1cF5wqK55/3DYW1xzc8KY/0Ete1V/xC9Q6I4U=","A00000005786",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"2a5613b4-2d9d-4fd8-89de-2e0fec96c004","GUAN_002.basePlot.cfc","D04","GUAN","GUAN_002","distributed","xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+ZmtKHy1jKltlY=","A00000007222","2018-04-24T12:50Z","2018-04-24T18:53Z","2018-04-27T19:20Z","OK","xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+ZmsvJAzWAUQEE=","A00000005791","xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+Zm+McOfQnrNiY=","A00000005789","xIqeKa1cF5wrDcLSoZ8W0cX3XEy/r+ZmK1l0s8tZm0E=","A00000005790",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"51b2dcaa-a70b-4c83-bca6-175d3ea03606","GUAN_002.basePlot.cfc","D04","GUAN","GUAN_002","distributed","xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHS8XmHwaLsRY0=","A00000007235","2018-04-24T13:16Z","2018-04-24T18:48Z","2018-04-27T19:20Z","OK","xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHSFjL4SrtAfDY=","A00000005794","xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHSPbgEC71ARkY=","A00000005793","xIqeKa1cF5zpenmYNvsTH9UWNjXTZEHSRKPacj3Cg9g=","A00000005792",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"bb604a89-5398-4aff-8736-1579b2c51346","GUAN_008.basePlot.cfc","D04","GUAN","GUAN_008","distributed","xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQ8z2RwGsWKyo=","A00000007244","2018-04-24T15:54Z","2018-04-24T18:39Z","2018-04-27T19:20Z","OK","xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQ63Co4aS+OyE=","A00000005778","xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQF68pyLK3xfk=","A00000005777","xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQBwJwDIBUh+I=","A00000005779",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"6b7e278d-7b68-4651-9e10-734c95e2f56a","GUAN_008.basePlot.cfc","D04","GUAN","GUAN_008","distributed","xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTtO1ZjWRWEf0=","A00000007259","2018-04-24T16:16Z","2018-04-24T18:44Z","2018-04-27T19:20Z","OK","xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTGBon3h8I480=","A00000005782","xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTT7VJwL1nOCw=","A00000005780","xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTlZ8vN3YL0qk=","A00000005783",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d076541e-12d2-4bd8-b8f4-d670ca593d7f","GUAN_008.basePlot.cfc","D04","GUAN","GUAN_008","distributed","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLh23POiccO7o=","A00000007260","2018-04-24T16:54Z","2018-04-24T18:42Z","2018-04-27T19:20Z","OK","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLf9PQ8dw+/Nc=","A00000005784","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLaIixv0feLXbTI5SVQntVdg==","A00000005781","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZL8Qgx1G5UWVE=","A00000005785",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"f5c5f795-32b5-498f-8738-5d12956d8638","GUAN_042.basePlot.cfc","D04","GUAN","GUAN_042","tower","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr0gVPrMAWG+E=","A00000007245","2018-04-25T11:21Z","2018-04-25T19:06Z","2018-05-03T18:06Z","OK","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNrUC2VaMa3MuE=","A00000005796","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNrERnm/AYZAH8=","A00000005795","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNrzJYEEgTm0CY=","A00000005797",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"b82b3e20-8f66-48b2-bdfe-de558a61e74a","GUAN_042.basePlot.cfc","D04","GUAN","GUAN_042","tower","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PKF/GwC2YXGM=","A00000007246","2018-04-25T11:55Z","2018-04-25T19:09Z","2018-05-03T19:23Z","OK","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PXdbU4MZI0S0=","A00000005802","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PDB47PkkobvM=","A00000005803","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PJCRKbQZzAmM=","A00000005801",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"86f2dcda-2dc5-44ae-a5bb-34561fc37a46","GUAN_042.basePlot.cfc","D04","GUAN","GUAN_042","tower","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25/QazCIK0oM4=","A00000007262","2018-04-25T12:28Z","2018-04-25T19:04Z","2018-05-03T19:35Z","OK","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25a6rFb9Fr+m4=","A00000005806","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25R+dwhL0kw70=","A00000005805","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25JF78lCw9RyE=","A00000005804",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"8ec34552-bc89-4464-8817-5228d6b97407","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=","A00000007268","2018-04-25T13:35Z","2018-04-25T19:07Z","2018-04-27T19:20Z","OK","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUANq4Wyz5114=","A00000005808","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUyU4TpsXZZvA=","A00000005809","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUAj9m1blTwDA=","A00000005807",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"34007ed4-463d-4240-9a0a-ee859cbd3294","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=","A00000007266","2018-04-25T13:53Z","2018-04-25T19:08Z","2018-04-27T19:20Z","OK","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVUSfBDT9v1Q0=","A00000005828","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVfy3D+IQMiE8isAVtn7p67A==","A00000005830","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVYTG4+CQAOjQ=","A00000005829",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"16a6f270-bd78-4087-a79f-6ee23207e36a","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=","A00000007267","2018-04-25T14:27Z","2018-04-25T19:10Z","2018-04-27T19:20Z","OK","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHylO1hgZCqc7A=","A00000005800","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyjrjiDrG7hg13FiQGc4bv2w==","A00000005798","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyQ76SOgV+VUs=","A00000005799",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"0c1448d1-c320-4564-8241-51d005970033","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","2018-04-26T11:30Z","2018-04-26T20:46Z","2018-05-04T12:49Z","OK","xIqeKa1cF5wwrIuSv422hnj6XHplVzshZNodegLqVUQ=","A00000005840","xIqeKa1cF5wwrIuSv422hnj6XHplVzshDCQB4NCwfW0=","A00000005841","xIqeKa1cF5wwrIuSv422hnj6XHplVzshLEBnSd1LNlo=","A00000005842",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"66a747de-bb14-4b29-9d37-815d5442c75e","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=","A00000007265","2018-04-26T11:58Z","2018-04-26T20:20Z","2018-05-04T12:29Z","OK","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrqtEnAeD7Tm8=","A00000005834","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrpQGJaVVmzSQ=","A00000005835","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrJHw6J5IdVVs=","A00000005836",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d2fb36dc-7530-42d6-b39c-84990b18262f","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=","A00000007264","2018-04-26T12:56Z","2018-04-26T20:00Z","2018-05-04T13:31Z","OK","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+WO0qLbjadQw=","A00000005837","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+U5Mx452P5O4=","A00000005838","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+TYoPwUbtxBU=","A00000005839",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"fcb2397d-8666-40f4-8354-bbd4b0e0ccb0","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=","A00000007249","2018-04-26T14:36Z","2018-04-26T20:25Z","2018-05-04T11:42Z","OK","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO6tERvFbHftQ=","A00000005831","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOVww068UlSXV7URiJZd+P6w==","A00000005832","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOw1Ul12Djp6s=","A00000005833",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"62a2a62d-3491-4da5-89a4-3cf51d2d07f9","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=","A00000007250","2018-04-26T14:55Z","2018-04-26T17:45Z","2018-05-04T10:40Z","OK","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyAVYHJihFYz8=","A00000005826","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyPPYyXpbULHg=","A00000005827","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOynYCZmMQdUIw=","A00000005825",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"2f0e113d-ae9b-4c2c-bc92-c378694c397b","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=","A00000007251","2018-04-26T15:30Z","2018-04-26T17:31Z","2018-05-03T20:24Z","OK","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCA06v7k0TxCc=","A00000005824","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCYSP8pj5r670=","A00000005823","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCCrOo955aZqI=","A00000005822",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"e2c69180-9f18-4bef-ad8a-0a7566f1971c","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=","A00000005672","2018-04-27T11:05Z","2018-04-27T16:40Z","2018-05-07T04:30Z","OK","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3Y5tFT3cx7Ak=","A00000005857","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3kDUEjrmaSQMuJZD2vbXuIg==","A00000005859","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3KD8vI88DnMM=","A00000005860",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d692d733-9f3d-4508-94c6-b81a4fa3a090","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=","A00000007247","2018-04-27T11:35Z","2018-04-27T16:55Z","2018-05-07T15:30Z","OK","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNdLQiTUufHxM=","A00000005854","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNhX/7ICkE+lU=","A00000005855","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNyK6yVxnvgyA=","A00000005856",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d39b2648-faa7-4c94-a2d8-076f3a7d6103","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=","A00000005673","2018-04-27T11:59Z","2018-04-27T17:02Z","2018-05-04T18:22Z","OK","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXi4S9wdDG5Nk=","A00000005858","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXQfAnpiD3SR8=","A00000005852","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXbDKS7CNEEmE=","A00000005853",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"0e738954-ce07-4981-ba91-ed2f573a58b0","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=","A00000007243","2018-04-27T13:14Z","2018-04-27T15:57Z","2018-05-04T16:24Z","OK","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmB0+IL7jKJcj0=","A00000005849","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBOiz+GYbrKLFDH/M5fpXQVQ==","A00000005850","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBpRjQzBFCdx8=","A00000005851",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"f4be844e-f2e4-4c39-bfcc-09b79484838b","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=","A00000007241","2018-04-27T13:33Z","2018-04-27T16:28Z","2018-05-04T17:36Z","OK","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuc+Bws1VgwB5s=","A00000005843","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuckEQPuHwCWdM=","A00000005845","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuckSKtMpnVWw4=","A00000005844",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"a3cdec1c-6bec-49b9-afcc-a40105e5c833","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=","A00000007242","2018-04-27T13:54Z","2018-04-27T16:14Z","2018-05-04T17:12Z","OK","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNhOa+mr0Zl+M=","A00000005846","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNKzLn+eqJwLQ=","A00000005847","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKN+0c8S4cYznQ=","A00000005848",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"ad27df19-251e-405f-b0af-f6036670b418","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=","A00000005674","2018-04-27T14:35Z","2018-04-27T18:09Z","2018-05-07T12:30Z","OK","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtIc2oey6C8kA=","A00000005865","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtmF/oN29AmJkz/3qZxwAeIw==","A00000005861","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtnMJnLtL2xV4=","A00000005864",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"c99e31b5-f628-46e0-9cf4-cadaa6680e0f","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=","A00000005675","2018-04-27T15:45Z","2018-04-27T18:48Z","2018-05-07T13:25Z","OK","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSKWHELzVpwpY=","A00000005863","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSZD+kElW16zQ=","A00000005862","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSbYTPg+1WwN0=","A00000006997",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"ca3b2a01-8c90-4c2e-8682-0843f3c54a3b","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=","A00000007252","2018-04-27T16:25Z","2018-04-27T18:48Z","2018-05-07T14:15Z","OK","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++gmUvZPnUaho=","A00000005868","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++ZRX8RGIUB3A=","A00000005866","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++xmjwnzGh8UY=","A00000005867",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d15a150f-e19e-48ce-863c-67c0e12bc34d","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=","A00000005676","2018-04-30T13:50Z","2018-04-30T16:30Z","2018-05-09T15:21Z","OK","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOm5Vt7VnUc3U=","A00000007008","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOmrewvJ65uf0=","A00000007007","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOFgFNXTFJys8=","A00000007006",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"54230765-9452-4931-8006-bfad377a46ce","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=","A00000005677","2018-04-30T14:19Z","2018-04-30T16:25Z","2018-05-09T15:17Z","OK","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSTrOUidCr8EE=","A00000007005","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSMllJmti/WPZ8lYbEdU7QYQ==","A00000007004","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSjARPeUlb1UE=","A00000007003",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
"d6cf4c85-096e-4aa5-89c3-130f18b3d5d3","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=","A00000007236","2018-04-30T14:23Z","2018-04-30T16:28Z","2018-05-09T15:14Z","OK","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLEekF1JOCYVs=","A00000005907","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLWsaxwN5TJaw=","A00000005906","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLaOfCEONirbo=","A00000005905",NA,"tvelazquez-rojas@battelleecology.org",NA,NA
