"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF"
"5219e767-57e5-4c49-aa1c-3716f2677e18","SERC_020.basePlot.all","D02","SERC","SERC_020","1139248","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003020","16N03615","Cg2",88,100,"",NA
"2cadbf19-4661-4e21-b4d9-83b2820b0938","SERC_026.basePlot.all","D02","SERC","SERC_026","1139249","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003026","16N03625","A",0,8,"",NA
"2c8fa37d-6b80-4b3a-8cba-e6df6efc79a7","SERC_020.basePlot.all","D02","SERC","SERC_020","1139248","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003020","16N03611","Ap",0,24,"",NA
"0aaf5bad-a756-4350-9074-bb1835f57d10","SERC_001.basePlot.all","D02","SERC","SERC_001","1139244","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003001","16N03560","BA",8,23,"",NA
"2086653d-bda0-4576-9877-0f0ccd31de46","SERC_026.basePlot.all","D02","SERC","SERC_026","1139249","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003026","16N03627","Bt1",19,54,"",NA
"29ab8fbd-2ca5-4371-afa3-d3fb44e698a6","SERC_011.basePlot.all","D02","SERC","SERC_011","1139243","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003011","16N03587","A",0,9,"",NA
"761fe8f6-68c3-4b17-91b9-140d0efeeedc","SERC_011.basePlot.all","D02","SERC","SERC_011","1139243","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003011","16N03589","BE",29,40,"",NA
"dd62cbdc-ffca-4dc0-adad-f483e066de8e","SERC_020.basePlot.all","D02","SERC","SERC_020","1139248","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003020","16N03612","Bt1",24,38,"",NA
"4118d191-cd90-4a23-9b34-0b3a27937385","SERC_026.basePlot.all","D02","SERC","SERC_026","1139249","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003026","16N03628","Bt2",54,94,"",NA
"fa5398b0-d767-476a-986d-772c574718c4","SERC_001.basePlot.all","D02","SERC","SERC_001","1139244","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003001","16N03563","BCtg",66,88,"",NA
"9245bead-a760-41ca-843a-7faf26dc06b6","SERC_011.basePlot.all","D02","SERC","SERC_011","1139243","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003011","16N03591","Bt2",68,100,"",NA
"fcd9d6ae-655c-482b-ba39-c9cd988146cd","SERC_020.basePlot.all","D02","SERC","SERC_020","1139248","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003020","16N03613","Bt2",38,58,"",NA
"4b94c580-ba7a-4795-ae10-9e0119326220","SERC_001.basePlot.all","D02","SERC","SERC_001","1139244","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003001","16N03562","Bt2",41,66,"",NA
"b5855fc3-f233-4e76-87b8-950487a256ee","SERC_011.basePlot.all","D02","SERC","SERC_011","1139243","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003011","16N03590","Bt1",40,68,"",NA
"e28deba4-0732-4d46-a0d4-2c21d4566ab9","SERC_026.basePlot.all","D02","SERC","SERC_026","1139249","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003026","16N03629","BCt",94,100,"",NA
"60baa003-fe09-4e77-b21f-b0f3126599c4","SERC_011.basePlot.all","D02","SERC","SERC_011","1139243","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003011","16N03588","Ap",9,29,"",NA
"919c807d-5c54-4e5a-a281-5f7e7bf6db68","SERC_001.basePlot.all","D02","SERC","SERC_001","1139244","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003001","16N03564","Ab",88,100,"",NA
"d1f46fbd-94f5-49ce-adc4-4d06bc1772f1","SERC_020.basePlot.all","D02","SERC","SERC_020","1139248","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003020","16N03614","Cg1",58,88,"",NA
"1c9c4664-67cc-4dfa-bc95-b582f4cb85f4","SERC_001.basePlot.all","D02","SERC","SERC_001","1139244","2016-04-06","Field Book for Describing and Sampling Soils ver3","S2016MD003001","16N03559","A",0,8,"",NA
"6b589607-732f-43ca-bbe2-f7488f71830a","SERC_009.basePlot.all","D02","SERC","SERC_009","1139235","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003009","16N03578","Ap",14,25,"",NA
"153c4fb5-f388-4781-8b09-3d8f1511cb50","SERC_019.basePlot.all","D02","SERC","SERC_019","1139247","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003019","16N03606","A",0,10,"",NA
"5cb6b40f-0640-49ac-bdb4-820fe3859707","SERC_019.basePlot.all","D02","SERC","SERC_019","1139247","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003019","16N03607","Ap",10,30,"",NA
"69b98bfb-c288-4772-9696-57f3c31a104d","SERC_006.basePlot.all","D02","SERC","SERC_006","1139234","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003006","16N03570","Ap",7,20,"",NA
"5412d327-1fec-4796-9ea4-9d025c990224","SERC_006.basePlot.all","D02","SERC","SERC_006","1139234","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003006","16N03569","A",0,7,"",NA
"3d31174c-4651-4cc4-95fa-27c00ed93eb8","SERC_019.basePlot.all","D02","SERC","SERC_019","1139247","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003019","16N03609","Bt2",54,78,"",NA
"978ab264-3685-4e77-8b38-dd97594b4309","SERC_009.basePlot.all","D02","SERC","SERC_009","1139235","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003009","16N03581","Bt",56,100,"",NA
"1760f477-bb68-4732-88af-b999b2af74c1","SERC_009.basePlot.all","D02","SERC","SERC_009","1139235","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003009","16N03579","BA",25,39,"",NA
"76d5db79-df72-4738-8e1f-c4aed5ce64cb","SERC_006.basePlot.all","D02","SERC","SERC_006","1139234","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003006","16N03571","Bt1",20,52,"",NA
"cc42e61c-9e88-452b-a551-ba2c4bb167f6","SERC_009.basePlot.all","D02","SERC","SERC_009","1139235","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003009","16N03580","BE",39,56,"",NA
"b9451039-9bc2-476e-a5df-b951f661a1bf","SERC_019.basePlot.all","D02","SERC","SERC_019","1139247","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003019","16N03610","CBt",78,100,"",NA
"4f573000-9399-48aa-9792-a710c91e9af0","SERC_009.basePlot.all","D02","SERC","SERC_009","1139235","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003009","16N03577","A",0,14,"",NA
"77fe61da-4144-4fc8-9553-c29f23bff2f8","SERC_006.basePlot.all","D02","SERC","SERC_006","1139234","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003006","16N03572","Bt2",52,100,"",NA
"14785eac-ee0d-497a-9a3b-4562388bf032","SERC_019.basePlot.all","D02","SERC","SERC_019","1139247","2016-04-07","Field Book for Describing and Sampling Soils ver3","S2016MD003019","16N03608","Bt1",30,54,"",NA
"ebefdc4c-e626-48fc-9764-07759d931c47","SERC_030.basePlot.all","D02","SERC","SERC_030","1139232","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003030","16N03645","Btg2",45,76,"",NA
"09b5ca9b-de21-4bc0-b8d6-b23af57bfc1b","SERC_010.basePlot.all","D02","SERC","SERC_010","1139233","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003010","16N03585","Bt1",49,78,"",NA
"9cd607fc-e004-4d5e-b12a-987d3a0f77ad","SERC_030.basePlot.all","D02","SERC","SERC_030","1139232","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003030","16N03644","Btg1",28,45,"",NA
"065a7a26-575f-4025-9bab-773ccf7f0c51","SERC_010.basePlot.all","D02","SERC","SERC_010","1139233","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003010","16N03582","A",0,11,"",NA
"12e3947f-91eb-4de3-9c4e-5fc6d9f9b37b","SERC_030.basePlot.all","D02","SERC","SERC_030","1139232","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003030","16N03643","Ap2",17,28,"",NA
"8c33be21-dcb2-4b8c-a349-69f97262c49b","SERC_010.basePlot.all","D02","SERC","SERC_010","1139233","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003010","16N03583","A",11,27,"",NA
"f900e7cb-669f-40ec-998c-52d819518db2","SERC_010.basePlot.all","D02","SERC","SERC_010","1139233","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003010","16N03586","Bt2",78,100,"",NA
"0bfb582f-d2b7-4eb7-ab2c-c8cec86624a2","SERC_030.basePlot.all","D02","SERC","SERC_030","1139232","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003030","16N03642","Ap1",0,17,"",NA
"b37d580b-692d-4ac1-b044-7cc046dc4fcf","SERC_010.basePlot.all","D02","SERC","SERC_010","1139233","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003010","16N03584","BE",27,49,"",NA
"f6b6ebb3-7956-47cf-b58b-feba856ae596","SERC_030.basePlot.all","D02","SERC","SERC_030","1139232","2016-04-08","Field Book for Describing and Sampling Soils ver3","S2016MD003030","16N03646","BCg",76,100,"",NA
"bd7a19fe-f6ac-42c9-b523-ba1cf29d9454","SERC_028.basePlot.all","D02","SERC","SERC_028","1139237","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003028","16N03635","Bt1",28,44,"",NA
"b4a72fdf-4a12-47c7-8ebb-9925644f97d9","SERC_029.basePlot.all","D02","SERC","SERC_029","1139251","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003029","16N03641","BCt",75,100,"",NA
"596af5c1-86ba-4834-8c8a-19050363e5e7","SERC_028.basePlot.all","D02","SERC","SERC_028","1139237","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003028","16N03636","Bt2",44,63,"",NA
"40d083e7-047b-490f-8231-b0b7e9db6c31","SERC_028.basePlot.all","D02","SERC","SERC_028","1139237","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003028","16N03634","Ap",0,28,"",NA
"4f056251-0de4-4818-ab6a-217acac635b1","SERC_028.basePlot.all","D02","SERC","SERC_028","1139237","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003028","16N03637","Btg",63,100,"",NA
"69dffcea-0e93-469a-8a4d-596c662a2c0e","SERC_029.basePlot.all","D02","SERC","SERC_029","1139251","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003029","16N03639","Bt1",36,56,"",NA
"19a2d708-8a06-48f8-a7a7-92b3716cbdac","SERC_029.basePlot.all","D02","SERC","SERC_029","1139251","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003029","16N03640","Bt2",56,75,"A thin layer of plinthite occupies about 25 percent at the bottom of this horizon.",NA
"e772dbd1-e5c9-4036-a383-a416fbd25213","SERC_029.basePlot.all","D02","SERC","SERC_029","1139251","2016-04-18","Field Book for Describing and Sampling Soils ver3","S2016MD003029","16N03638","Ap",0,36,"",NA
"23b37573-0f5b-4b98-9fd4-10986c9b67c4","SERC_027.basePlot.all","D02","SERC","SERC_027","1139250","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003027","16N03631","Bt1",23,49,"",NA
"95179db0-cc4d-4fd3-9c80-53a30ec66363","SERC_014.basePlot.all","D02","SERC","SERC_014","1139236","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003014","16N03605","BCt",82,100,"",NA
"a1448cc6-9721-4fea-8c99-30d94fc04f44","SERC_014.basePlot.all","D02","SERC","SERC_014","1139236","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003014","16N03602","Ap",14,25,"",NA
"15ae5f0d-738a-4cfe-bead-55d89c0f40fd","SERC_027.basePlot.all","D02","SERC","SERC_027","1139250","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003027","16N03632","Bt2",49,76,"",NA
"86cf0de2-5d5f-40f6-879f-f85766036289","SERC_007.basePlot.all","D02","SERC","SERC_007","1139245","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003007","16N03573","Ap",0,29,"",NA
"554e9fb2-51aa-40d3-8533-c49aac9409be","SERC_027.basePlot.all","D02","SERC","SERC_027","1139250","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003027","16N03630","Ap",0,23,"",NA
"bf314f09-c34b-4a06-8979-e69ba5541b1b","SERC_007.basePlot.all","D02","SERC","SERC_007","1139245","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003007","16N03575","Bt2",58,75,"",NA
"6f4b5b61-c1ba-4de4-b7dc-1bc6e679708c","SERC_013.basePlot.all","D02","SERC","SERC_013","1139246","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003013","16N03599","Bt2",34,68,"",NA
"a6035042-bb74-4d6b-93b2-f6f1033767d3","SERC_013.basePlot.all","D02","SERC","SERC_013","1139246","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003013","16N03598","Bt1",10,34,"",NA
"bc6745e3-2bc2-45dc-85bf-ff08d7c30a57","SERC_014.basePlot.all","D02","SERC","SERC_014","1139236","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003014","16N03603","BE",25,41,"",NA
"c7f63e79-04d9-4cff-8db4-7848bca84fb6","SERC_013.basePlot.all","D02","SERC","SERC_013","1139246","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003013","16N03600","BCt",68,100,"",NA
"5dbd2c89-4031-4fd1-a0d9-ac7891f5fe4e","SERC_014.basePlot.all","D02","SERC","SERC_014","1139236","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003014","16N03604","Bt",41,82,"",NA
"efb958c2-2bc5-4de1-969a-9a62a86056d1","SERC_014.basePlot.all","D02","SERC","SERC_014","1139236","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003014","16N03601","A",0,14,"",NA
"8f565c70-351a-43b9-8f7d-e3bc5ed16244","SERC_007.basePlot.all","D02","SERC","SERC_007","1139245","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003007","16N03576","BCt",75,100,"",NA
"7a961027-53f3-4315-a37e-823877630f94","SERC_007.basePlot.all","D02","SERC","SERC_007","1139245","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003007","16N03574","Bt1",29,58,"",NA
"94e0a06f-5539-47af-9215-2b0891f7d4b6","SERC_013.basePlot.all","D02","SERC","SERC_013","1139246","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003013","16N03597","A",0,10,"",NA
"dac306cf-55ca-4b8b-8f06-8afeaf5c3213","SERC_027.basePlot.all","D02","SERC","SERC_027","1139250","2016-04-19","Field Book for Describing and Sampling Soils ver3","S2016MD003027","16N03633","CB",76,100,"",NA
"8803542d-9806-474c-b0ae-d33b7262449b","DSNY_005.basePlot.all","D03","DSNY","DSNY_005","837784","2017-02-07","Field Book for Describing and Sampling Soils ver3","S2017FL105005","17N03255","Bw",97,102,"",NA
"b261c39d-5f5d-41a2-b2fc-e5ee74449945","DSNY_005.basePlot.all","D03","DSNY","DSNY_005","837784","2017-02-07","Field Book for Describing and Sampling Soils ver3","S2017FL105005","17N03254","Bh",86,97,"",NA
"f1b72a8e-f227-4b35-b6d1-1faf11d3900a","DSNY_005.basePlot.all","D03","DSNY","DSNY_005","837784","2017-02-07","Field Book for Describing and Sampling Soils ver3","S2017FL105005","17N03253","E",10,86,"below 48 cm few fine faint irregular stripped matrix grayish brown(10YR 5/2) in pores and in roots channels, many medium distinct spherical very dark gray (10YR 3/1)organic streaking throughout",NA
"feeba792-34dc-4ea7-a42d-d936d6bde0ae","DSNY_005.basePlot.all","D03","DSNY","DSNY_005","837784","2017-02-07","Field Book for Describing and Sampling Soils ver3","S2017FL105005","17N03252","A",0,10,"",NA
"73986c9e-8f0c-46d0-923b-e5ea5f466b82","DSNY_005.basePlot.all","D03","DSNY","DSNY_005","837784","2017-02-07","Field Book for Describing and Sampling Soils ver3","S2017FL105005","5971579","Cg",102,203,"few faint spherical very dark gray (10YR 3/1)organic streaking throughout",NA
"7bc17702-49fe-4426-bd89-9d05b89081c2","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","17N03266","E'g",77,135,"common medium distinct spherical very dark gray (10YR 3/1) organic streaks through",NA
"03d6a962-a959-4b23-b6cd-de1bae8b4482","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","17N03262","A",0,25,"common fine light gray (10YR 7/1) uncoated sand grains",NA
"e09b9418-18c1-4d8d-b427-a35c85a937c6","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","17N03265","Bh2",58,77,"",NA
"8f709e49-2575-46c3-a9aa-ecbacda74154","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","4071356","Btg",135,203,"",NA
"ffb6ef67-bf0b-4783-981b-280870c5c10a","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","17N03264","Bh1",50,58,"",NA
"97b3b1f9-0342-40eb-8784-339a91380377","DSNY_002.basePlot.all","D03","DSNY","DSNY_002","837785","2017-02-09","Field Book for Describing and Sampling Soils ver3","S2017FL105002","17N03263","Eg",25,50,"common medium distinct spherical organic streaks very dark gray(10YR 3/1)throughout, E material tonguing and/or interfingering into the Bh horizon",NA
"c30c267d-115d-43f5-9e5b-fe2a972ae759","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","4071362","Bt",117,203,"",NA
"8c3a79ae-6251-4222-8872-7df13e34e9ea","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","17N03278","A",0,10,"common light gray (10YR 7/1)uncoated sand grains throughout",NA
"19bf605a-939a-43d8-8db4-ef219786b305","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","17N03279","Eg1",10,23,"common fine faint spherical gray (10YR 6/1)stripped matrix throughout",NA
"11c68705-43fb-4edc-9beb-ab5bb88e6d29","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","17N03281","Eg3",46,104,"many coarse distinct spherical very dark gray (10YR 3/1) organic streaking throughout",NA
"80f5bc86-2a92-4779-bb02-5c3172731192","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","17N03280","Eg2",23,46,"common fine faint spherical gray (10YR 6/1)stripped matrix throughout, few medium distinct spherical very dark gray (10YR 3/1) organic streaking throughout",NA
"e8de063a-415b-4a39-8dc9-cf8bfa9b55f0","DSNY_018.basePlot.all","D03","DSNY","DSNY_018","837786","2017-02-14","Field Book for Describing and Sampling Soils ver3","S2017FL105018","4071361","Bh",104,117,"",NA
"a8bc922b-1f79-484f-a3b8-024d1b193c0f","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","17N03274","E",18,41,"common fine and medium distinct spherical light gray (10YR 7/1) stripped matrixes throughout, common fine distinct spherical very dark grayish brown (10YR 3/2) organic streaking throughout",NA
"a09e53cb-fa11-4116-94e4-18135bad9996","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","17N03275","Bh1",41,51,"",NA
"329b1e29-9161-46d3-afc6-dc8ea3c3d5e6","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","17N03273","A",0,18,"few discontinuous distinct gray (10YR 5/1) uncoated sand grains throughout",NA
"d6927905-10fa-44d3-a739-c759cfc32d42","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","17N03277","Bw1",71,142,"",NA
"06020b08-f87a-4415-b9e3-685cc92f394d","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","17N03276","Bh2",51,71,"",NA
"5e759f20-0bb9-41e3-874b-58e9635b92cf","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","4071368","Bw2",142,173,"common fine distinct spherical very dark grayish brown (10YR 3/2) organic streaking throughout",NA
"65720f01-7557-48a2-8ae5-f036ea463271","DSNY_011.basePlot.all","D03","DSNY","DSNY_011","837787","2017-02-16","Field Book for Describing and Sampling Soils ver3","S2017FL105011","4071369","Cg",173,203,"",NA
"19e21070-5d4a-48df-85dd-fab6e318f209","DSNY_019.basePlot.all","D03","DSNY","DSNY_019","837788","2017-02-21","Field Book for Describing and Sampling Soils ver3","S2017FL105019","4071373","Cg",191,203,"",NA
"95acdc35-906d-4c0f-9710-363787e7785f","DSNY_019.basePlot.all","D03","DSNY","DSNY_019","837788","2017-02-21","Field Book for Describing and Sampling Soils ver3","S2017FL105019","17N03282","A",0,10,"",NA
"0b504bdd-4a08-4f4a-95f0-69c4a004bb87","DSNY_019.basePlot.all","D03","DSNY","DSNY_019","837788","2017-02-21","Field Book for Describing and Sampling Soils ver3","S2017FL105019","4071372","Bh",140,191,"",NA
"7b23ba91-c3dc-4992-ac38-bdea73cc7e59","DSNY_019.basePlot.all","D03","DSNY","DSNY_019","837788","2017-02-21","Field Book for Describing and Sampling Soils ver3","S2017FL105019","17N03284","E2",67,140,"common fine prominent spherical very dark grayish brown (10YR 3/2) organic streaking throughout",NA
"f0112b53-53f4-4784-ac90-a63a418d49ae","DSNY_019.basePlot.all","D03","DSNY","DSNY_019","837788","2017-02-21","Field Book for Describing and Sampling Soils ver3","S2017FL105019","17N03283","E1",10,67,"",NA
"d47d3365-21f0-4f46-9e75-d414c322dc2d","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03268","E",18,28,"common fine distinct spherical very dark grayish brown (10YR 3/2) organic streaking throughout",NA
"c25f80d8-35fe-4e88-b333-9676a09bd131","DSNY_036.basePlot.all","D03","DSNY","DSNY_036","837790","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105036","17N03287","C2",41,203,"",NA
"1e525eaf-4759-425d-803b-020833b60243","DSNY_036.basePlot.all","D03","DSNY","DSNY_036","837790","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105036","17N03285","Ap",0,18,"common fine and medium distinct spherical light gray (10YR 7/1) stripped matrix throughout, common light gray (10YR 7/1)uncoated sand grains throughout",NA
"d92f8dc7-d904-4db3-be90-c65a7612e94c","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03267","A",0,18,"common light gray (10YR 7/1)uncoated sand grains throughout",NA
"d412cb24-096d-466f-9c47-9571ae57112c","DSNY_036.basePlot.all","D03","DSNY","DSNY_036","837790","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105036","17N03286","C1",18,41,"",NA
"193294db-9e1d-4464-95d6-80c1f7d3d409","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","4071381","B'h",147,203,"",NA
"1577606f-234b-46ac-9a08-36e82b3ff857","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03271","Bw",38,53,"",NA
"f412e84a-e114-4fa4-8342-d77719990caa","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03270","Bh2",33,38,"",NA
"9bffab0e-88f9-451e-8c35-e6ad760bcaac","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03269","Bh1",28,33,"",NA
"40e2409a-89ca-441a-b490-fa7705ae6c66","DSNY_009.basePlot.all","D03","DSNY","DSNY_009","837789","2017-02-23","Field Book for Describing and Sampling Soils ver3","S2017FL105009","17N03272","E'g",53,147,"",NA
"36cfafcd-88cc-49a3-85c8-f61402e0ed4d","DSNY_006.basePlot.all","D03","DSNY","DSNY_006","837791","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097006","17N03228","C1",10,41,"",NA
"7443f86a-dd6d-4f0e-8704-a4f2de7dca78","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03251","Cg",58,203,"",NA
"4a9c4692-1e69-4883-a0dc-6706fcc0f041","DSNY_006.basePlot.all","D03","DSNY","DSNY_006","837791","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097006","4071388","C3",119,203,"",NA
"4fc2bc0f-2e4a-4a56-b0bf-94b832cdadeb","DSNY_006.basePlot.all","D03","DSNY","DSNY_006","837791","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097006","17N03227","A",0,10,"common fine prominent irregular black (10YR 2/1) charcoal masses throughout",NA
"119d1dcf-887b-40af-959c-9271211df1d6","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03248","Bh1",28,33,"",NA
"6fc91567-4acc-4e34-a619-fe4dad0708ad","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03249","Bh2",33,38,"",NA
"abfbe576-0a7a-4d60-97e9-d25f9c211782","DSNY_006.basePlot.all","D03","DSNY","DSNY_006","837791","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097006","17N03229","C2",41,119,"common fine prominent irregular very dark gray (10YR 3/1) organic streaking throughout",NA
"a1a290a7-f123-4ba4-94ed-355ab22ed86b","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03250","Bw",38,58,"spodic tongues",NA
"d0dd9a9f-2958-40de-a09c-3d45dcfbbaf7","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03247","Eg",13,28,"common fine and medium prominent irregular light gray (10YR 7/1) stripped matrixes throughout, common fine and medium prominent irregular black (10YR 2/1) organic streaking throughout",NA
"61233d46-b0d6-4805-ab8b-f6076e29a965","DSNY_027.basePlot.all","D03","DSNY","DSNY_027","1219892","2017-02-28","Field Book for Describing and Sampling Soils ver3","S2017FL097027","17N03246","A",0,13,"common light gray (10YR 7/1)uncoated sand grains throughout",NA
